payor_income,other_parent_income,share_of_net,over_federal_ceiling_50pct
195000.0,65000.0,0.47469145748654157,False
200000.0,65000.0,0.4706732805563096,False
205000.0,65000.0,0.4665946665294445,False
210000.0,65000.0,0.46265878114214287,False
215000.0,65000.0,0.4588583928963628,False
220000.0,65000.0,0.4556934721212731,False
225000.0,65000.0,0.45329046190839006,False
230000.0,65000.0,0.45094296618856144,False
235000.0,65000.0,0.44864966736574413,False
240000.0,65000.0,0.4464092271780041,False
245000.0,65000.0,0.4442202979989277,False
250000.0,65000.0,0.44208153204200945,False
255000.0,65000.0,0.43999158882120515,False
260000.0,65000.0,0.4379491411605056,False
265000.0,65000.0,0.4359528799958272,False
270000.0,65000.0,0.4340015181716866,False
275000.0,65000.0,0.4322802367530565,False
280000.0,65000.0,0.43075296785783085,False
285000.0,65000.0,0.429253894148856,False
290000.0,65000.0,0.42778250897055353,False
295000.0,65000.0,0.42633829394750083,False
300000.0,65000.0,0.4249207226456534,False
70000.0,70000.0,0.5549646693209099,True
75000.0,70000.0,0.5528906595999474,True
80000.0,70000.0,0.5504605350431775,True
85000.0,70000.0,0.5477827468470097,True
90000.0,70000.0,0.5449382218335056,True
95000.0,70000.0,0.5419876672636602,True
100000.0,70000.0,0.5389767809572359,True
105000.0,70000.0,0.5359400168768523,True
110000.0,70000.0,0.5329033390915852,True
115000.0,70000.0,0.5298862573981099,True
120000.0,70000.0,0.5254269619765255,True
125000.0,70000.0,0.5211035171683346,True
130000.0,70000.0,0.5170739218855768,True
135000.0,70000.0,0.5131288099029808,True
140000.0,70000.0,0.5092727624986484,True
145000.0,70000.0,0.5055086422795848,True
150000.0,70000.0,0.501837978638111,True
155000.0,70000.0,0.49826126929605147,False
160000.0,70000.0,0.4947782170006132,False
165000.0,70000.0,0.49138791583800956,False
170000.0,70000.0,0.4880889982133211,False
175000.0,70000.0,0.4848797509859761,False
180000.0,70000.0,0.4817582073206485,False
185000.0,70000.0,0.47860692240261227,False
190000.0,70000.0,0.4745422295138833,False
195000.0,70000.0,0.47053275348080087,False
200000.0,70000.0,0.46631501288844357,False
205000.0,70000.0,0.4623946748005707,False
210000.0,70000.0,0.45860862455558904,False
215000.0,70000.0,0.454950218060304,False
220000.0,70000.0,0.4519157622305601,False
225000.0,70000.0,0.44963145209216643,False
230000.0,70000.0,0.4473972392002583,False
235000.0,70000.0,0.4452121237578611,False
240000.0,70000.0,0.44307506299006194,False
245000.0,70000.0,0.44098498422428406,False
250000.0,70000.0,0.4389407957203364,False
255000.0,70000.0,0.4369413956167346,False
260000.0,70000.0,0.43498567929846255,False
265000.0,70000.0,0.433072545440809,False
270000.0,70000.0,0.4312009009421449,False
275000.0,70000.0,0.4295549328463825,False
280000.0,70000.0,0.428099037770953,False
285000.0,70000.0,0.4266686088657306,False
290000.0,70000.0,0.42526327445191,False
295000.0,70000.0,0.42388264307412316,False
300000.0,70000.0,0.4225263077145431,False
75000.0,75000.0,0.544053232322977,True
80000.0,75000.0,0.5421109940886035,True
85000.0,75000.0,0.539886510463624,True
90000.0,75000.0,0.5374629915135944,True
95000.0,75000.0,0.5349034809351829,True
100000.0,75000.0,0.5322559659269384,True
105000.0,75000.0,0.5295570859619861,True
110000.0,75000.0,0.5268348570566939,True
115000.0,75000.0,0.5226421351226215,True
120000.0,75000.0,0.5181873130366059,True
125000.0,75000.0,0.5141944832394695,True
130000.0,75000.0,0.510471773421789,True
135000.0,75000.0,0.5068143826351611,True
140000.0,75000.0,0.5032283513237619,True
145000.0,75000.0,0.49971788133174116,False
150000.0,75000.0,0.4962857297833993,False
155000.0,75000.0,0.49293351918281125,False
160000.0,75000.0,0.48966198248089393,False
165000.0,75000.0,0.486471157386051,False
170000.0,75000.0,0.4833605408608018,False
175000.0,75000.0,0.48032921224299735,False
180000.0,75000.0,0.477375931536587,False
185000.0,75000.0,0.4743849381097559,False
190000.0,75000.0,0.4703848328730802,False
195000.0,75000.0,0.46617578704382046,False
200000.0,75000.0,0.46211753842576136,False
205000.0,75000.0,0.4583468302246878,False
210000.0,75000.0,0.4547025770388937,False
215000.0,75000.0,0.4511786697637092,False
220000.0,75000.0,0.44826784913936885,False
225000.0,75000.0,0.4460960374299794,False
230000.0,75000.0,0.4439692916686631,False
235000.0,75000.0,0.4418869005574919,False
240000.0,75000.0,0.43984809010982606,False
245000.0,75000.0,0.4378520382474003,False
250000.0,75000.0,0.43589788702324517,False
255000.0,75000.0,0.4339847528466932,False
260000.0,75000.0,0.43211173502486716,False
265000.0,75000.0,0.4302779228839285,False
270000.0,75000.0,0.4284824016909976,False
275000.0,75000.0,0.42690838402301123,False
280000.0,75000.0,0.4255207078893711,False
285000.0,75000.0,0.4241559341655359,False
290000.0,75000.0,0.4228138155453359,False
295000.0,75000.0,0.4214940776888065,False
300000.0,75000.0,0.42019642392040457,False
80000.0,80000.0,0.534296515483728,True
85000.0,80000.0,0.532480577367667,True
90000.0,80000.0,0.5304379460992477,True
95000.0,80000.0,0.5282334582524935,True
100000.0,80000.0,0.5259169112705333,True
105000.0,80000.0,0.5235267096688149,True
110000.0,80000.0,0.5196324507473699,True
115000.0,80000.0,0.5154408572032999,True
120000.0,80000.0,0.5113169435047863,True
125000.0,80000.0,0.5076291002759891,True
130000.0,80000.0,0.5041900429413736,True
135000.0,80000.0,0.5007991492600965,True
140000.0,80000.0,0.49746371182808014,False
145000.0,80000.0,0.4941890888680207,False
150000.0,80000.0,0.4909791034891489,False
155000.0,80000.0,0.4878363596876779,False
160000.0,80000.0,0.4847624934756344,False
165000.0,80000.0,0.48175837318204134,False
170000.0,80000.0,0.4788242597240014,False
175000.0,80000.0,0.47595993520068874,False
180000.0,80000.0,0.4731648063096108,False
185000.0,80000.0,0.4702289194764609,False
190000.0,80000.0,0.46602923612847164,False
195000.0,80000.0,0.461979565804627,False
200000.0,80000.0,0.458072119926632,False
205000.0,80000.0,0.4544430124547553,False
210000.0,80000.0,0.45093308169234786,False
215000.0,80000.0,0.4475367065629265,False
220000.0,80000.0,0.44474315637363804,False
225000.0,80000.0,0.44267805967692936,False
230000.0,80000.0,0.44065335099650166,False
235000.0,80000.0,0.4386685812176322,False
240000.0,80000.0,0.4367232211150834,False
245000.0,80000.0,0.43481667724151407,False
250000.0,80000.0,0.43294830534233225,False
255000.0,80000.0,0.4311174216801062,False
260000.0,80000.0,0.429323312589628,False
265000.0,80000.0,0.4275652425333321,False
270000.0,80000.0,0.42584246088408767,False
275000.0,80000.0,0.4243372251412824,False
280000.0,80000.0,0.4230147932406113,False
285000.0,80000.0,0.4217128533891461,False
290000.0,80000.0,0.4204312729695865,False
295000.0,80000.0,0.4191698857911602,False
300000.0,80000.0,0.417928497211376,False
85000.0,85000.0,0.5255206558524553,True
90000.0,85000.0,0.5238236067682425,True
95000.0,85000.0,0.5219423108017122,True
100000.0,85000.0,0.5199279877758313,True
105000.0,85000.0,0.5163695293374221,True
110000.0,85000.0,0.5124726420709187,True
115000.0,85000.0,0.5086069014662663,True
120000.0,85000.0,0.5047883017957664,True
125000.0,85000.0,0.5013823509786195,True
130000.0,85000.0,0.4982059570953738,False
135000.0,85000.0,0.4950623370402874,False
140000.0,85000.0,0.4919598591070213,False
145000.0,85000.0,0.4889048812917454,False
150000.0,85000.0,0.4859021535519432,False
155000.0,85000.0,0.48295513760761,False
160000.0,85000.0,0.4800662622864638,False
165000.0,85000.0,0.47723712819818426,False
170000.0,85000.0,0.4744686723643592,False
175000.0,85000.0,0.4717613010473037,False
180000.0,85000.0,0.46901947707660874,False
185000.0,85000.0,0.465874766434615,False
190000.0,85000.0,0.4618343340484467,False
195000.0,85000.0,0.45793535513023376,False
200000.0,85000.0,0.4541706419109477,False
205000.0,85000.0,0.4506756689048816,False
210000.0,85000.0,0.4472931009051374,False
215000.0,85000.0,0.4440177627103842,False
220000.0,85000.0,0.4413355443646545,False
225000.0,85000.0,0.43937176302465614,False
230000.0,85000.0,0.43744401575733316,False
235000.0,85000.0,0.4355520919586417,False
240000.0,85000.0,0.4336956855095766,False
245000.0,85000.0,0.43187441176162067,False
250000.0,85000.0,0.4300878219698494,False
255000.0,85000.0,0.42833541556132754,False
260000.0,85000.0,0.4266166505645141,False
265000.0,85000.0,0.4249309524739843,False
270000.0,85000.0,0.42327772178198486,False
275000.0,85000.0,0.4218382800869513,False
280000.0,85000.0,0.42057828528150953,False
285000.0,85000.0,0.41933651470058064,False
290000.0,85000.0,0.41811294156262796,False
295000.0,85000.0,0.41690749961772083,False
300000.0,85000.0,0.4157200886394069,False
90000.0,90000.0,0.5175849797049717,True
95000.0,90000.0,0.515998648407423,True
100000.0,90000.0,0.5128200058923399,True
105000.0,90000.0,0.5092546791561301,True
110000.0,90000.0,0.5056780403170806,True
115000.0,90000.0,0.502112862352976,True
120000.0,90000.0,0.49857651061230435,False
125000.0,90000.0,0.4954315888167532,False
130000.0,90000.0,0.49249885070977156,False
135000.0,90000.0,0.48958505271576835,False
140000.0,90000.0,0.4866994879792991,False
145000.0,90000.0,0.48384937976686543,False
150000.0,90000.0,0.48104028486673733,False
155000.0,90000.0,0.47827641553086364,False
160000.0,90000.0,0.47556089756193304,False
165000.0,90000.0,0.4728959780561047,False
170000.0,90000.0,0.47028319324065876,False
175000.0,90000.0,0.467628267723285,False
180000.0,90000.0,0.46467652304249324,False
185000.0,90000.0,0.4616812547936222,False
190000.0,90000.0,0.4577913947459108,False
195000.0,90000.0,0.45403504196354,False
200000.0,90000.0,0.45040555631946094,False
205000.0,90000.0,0.44703776598163536,False
210000.0,90000.0,0.4437760725035947,False
215000.0,90000.0,0.44061570865124816,False
220000.0,90000.0,0.4380392747597704,False
225000.0,90000.0,0.43617176175612654,False
230000.0,90000.0,0.43433622633522945,False
235000.0,90000.0,0.4325326750769588,False
240000.0,90000.0,0.43076100542244466,False
245000.0,90000.0,0.42902102358894234,False
250000.0,90000.0,0.42731245987088934,False
255000.0,90000.0,0.4256349817173834,False
260000.0,90000.0,0.42398820491473305,False
265000.0,90000.0,0.4223717031514972,False
270000.0,90000.0,0.42078501620070213,False
275000.0,90000.0,0.4194085486843876,False
280000.0,90000.0,0.41820833984860906,False
285000.0,90000.0,0.41702421998175926,False
290000.0,90000.0,0.41585626003565707,False
295000.0,90000.0,0.4147044861787776,False
300000.0,90000.0,0.4135688856111,False
95000.0,95000.0,0.508944384872821,True
100000.0,95000.0,0.5057540631815547,True
105000.0,95000.0,0.5025027426582876,True
110000.0,95000.0,0.49922139774482305,False
115000.0,95000.0,0.49593399441889113,False
120000.0,95000.0,0.49265905015850886,False
125000.0,95000.0,0.4897562636948903,False
130000.0,95000.0,0.48704992835594535,False
135000.0,95000.0,0.4843500746414493,False
140000.0,95000.0,0.48166679123645467,False
145000.0,95000.0,0.47900805084776377,False
150000.0,95000.0,0.47638011329933394,False
155000.0,95000.0,0.47378784830507104,False
160000.0,95000.0,0.4712349951204928,False
165000.0,95000.0,0.4687243723018775,False
170000.0,95000.0,0.46616310940785055,False
175000.0,95000.0,0.46329819579443077,False
180000.0,95000.0,0.4604937972348953,False
185000.0,95000.0,0.45763965556065267,False
190000.0,95000.0,0.4538923077142515,False
195000.0,95000.0,0.4502710804988925,False
200000.0,95000.0,0.4467698337743269,False
205000.0,95000.0,0.4435227452573317,False
210000.0,95000.0,0.4403758702693587,False
215000.0,95000.0,0.4373248153923506,False
220000.0,95000.0,0.43484897817528484,False
225000.0,95000.0,0.4330730109707049,False
230000.0,95000.0,0.4313252383079983,False
235000.0,95000.0,0.4296058647097061,False
240000.0,95000.0,0.42791497350981106,False
245000.0,95000.0,0.42625254555328834,False
250000.0,95000.0,0.4246184752348952,False
255000.0,95000.0,0.42301258426850424,False
260000.0,95000.0,0.42143463351718463,False
265000.0,95000.0,0.419884333163327,False
270000.0,95000.0,0.4183613514555768,False
275000.0,95000.0,0.41704519468048634,False
280000.0,95000.0,0.4159022660827948,False
285000.0,95000.0,0.4147734146132024,False
290000.0,95000.0,0.41365880153378976,False
295000.0,95000.0,0.4125585385305897,False
300000.0,95000.0,0.41147269380976037,False
100000.0,100000.0,0.49904853948605077,False
105000.0,100000.0,0.4960866431992537,False
110000.0,100000.0,0.49307811140860064,False
115000.0,100000.0,0.4900478972257792,False
120000.0,100000.0,0.4870154853415067,False
125000.0,100000.0,0.4843376848508432,False
130000.0,100000.0,0.4818420575643461,False
135000.0,100000.0,0.47934167191399846,False
140000.0,100000.0,0.4768473009915617,False
145000.0,100000.0,0.47436756694372556,False
150000.0,100000.0,0.47190934264424883,False
155000.0,100000.0,0.4694780742672663,False
160000.0,100000.0,0.46707804156525523,False
165000.0,100000.0,0.4646179450764931,False
170000.0,100000.0,0.461846604325423,False
175000.0,100000.0,0.45912787682183714,False
180000.0,100000.0,0.4564625931122073,False
185000.0,100000.0,0.453741860917396,False
190000.0,100000.0,0.45012952951997814,False
195000.0,100000.0,0.4466364434571803,False
200000.0,100000.0,0.44325691977865556,False
205000.0,100000.0,0.4401244840107291,False
210000.0,100000.0,0.43708676832769905,False
215000.0,100000.0,0.4341397223076672,False
220000.0,100000.0,0.43175962501029497,False
225000.0,100000.0,0.4300707800447878,False
230000.0,100000.0,0.4284065982794431,False
235000.0,100000.0,0.42676746479553707,False
240000.0,100000.0,0.4251536328291631,False
245000.0,100000.0,0.4235652431303239,False
250000.0,100000.0,0.42200234062652725,False
255000.0,100000.0,0.42046488878200294,False
260000.0,100000.0,0.4189527819831812,False
265000.0,100000.0,0.41746585623060006,False
270000.0,100000.0,0.4160038983751816,False
275000.0,100000.0,0.4147455347001051,False
280000.0,100000.0,0.4136575162374859,False
285000.0,100000.0,0.4125816780592976,False
290000.0,100000.0,0.41151826493028415,False
295000.0,100000.0,0.4104674677171684,False
300000.0,100000.0,0.4094294297293367,False
105000.0,105000.0,0.4899819323224453,False
110000.0,105000.0,0.4872259098652323,False
115000.0,105000.0,0.48443424398924667,False
120000.0,105000.0,0.48162722999651986,False
125000.0,105000.0,0.4791588152209474,False
130000.0,105000.0,0.47685958888796104,False
135000.0,105000.0,0.4745454464863955,False
140000.0,105000.0,0.4722277497731237,False
145000.0,105000.0,0.4699156837966144,False
150000.0,105000.0,0.46761665628599464,False
155000.0,105000.0,0.4653366192180027,False
160000.0,105000.0,0.46298603760812485,False
165000.0,105000.0,0.46031574766782807,False
170000.0,105000.0,0.4576893516662721,False
175000.0,105000.0,0.4551086300893105,False
180000.0,105000.0,0.45257482370966273,False
185000.0,105000.0,0.44998032993070264,False
190000.0,105000.0,0.44649603509313407,False
195000.0,105000.0,0.44312457829846386,False
200000.0,105000.0,0.43986069528086064,False
205000.0,105000.0,0.43683725963568293,False
210000.0,105000.0,0.43390340897051694,False
215000.0,105000.0,0.43105540799977354,False
220000.0,105000.0,0.4287664989878194,False
225000.0,105000.0,0.427160628534353,False
230000.0,105000.0,0.4255761219017348,False
235000.0,105000.0,0.42401352900298683,False
240000.0,105000.0,0.42247325848406464,False
245000.0,105000.0,0.42095559763423,False
250000.0,105000.0,0.41946072957642955,False
255000.0,105000.0,0.4179887481276169,False
260000.0,105000.0,0.4165396706591778,False
265000.0,105000.0,0.4151134492376824,False
270000.0,105000.0,0.4137099802843403,False
275000.0,105000.0,0.41250702808260253,False
280000.0,105000.0,0.4114716762892321,False
285000.0,105000.0,0.41044671518519177,False
290000.0,105000.0,0.40943246678864254,False
295000.0,105000.0,0.4084291953224596,False
300000.0,105000.0,0.4074371137668548,False
110000.0,110000.0,0.48164458338404287,False
115000.0,110000.0,0.4790745470534514,False
120000.0,110000.0,0.4764773424028507,False
125000.0,110000.0,0.47420409250554113,False
130000.0,110000.0,0.47208819883441466,False
135000.0,110000.0,0.4699481949323614,False
140000.0,110000.0,0.46779594855543516,False
145000.0,110000.0,0.46564113259985196,False
150000.0,110000.0,0.46349162155392987,False
155000.0,110000.0,0.46125987161313425,False
160000.0,110000.0,0.45869895108391007,False
165000.0,110000.0,0.45617227481749456,False
170000.0,110000.0,0.45368269791235344,False
175000.0,110000.0,0.45123239261970416,False
180000.0,110000.0,0.44882296748961,False
185000.0,110000.0,0.44634803985913973,False
190000.0,110000.0,0.44298527395369086,False
195000.0,110000.0,0.4397293677980981,False
200000.0,110000.0,0.4365754411046425,False
205000.0,110000.0,0.4336557174825138,False
210000.0,110000.0,0.43082077353366294,False
215000.0,110000.0,0.4280671638841219,False
220000.0,110000.0,0.42586517313042616,False
225000.0,110000.0,0.4243383842612504,False
230000.0,110000.0,0.4228298738597913,False
235000.0,110000.0,0.4213403424244048,False
240000.0,110000.0,0.4198703408601464,False
245000.0,110000.0,0.4184202908466913,False
250000.0,110000.0,0.41699050247035335,False
255000.0,110000.0,0.41558118950815115,False
260000.0,110000.0,0.4141924826928761,False
265000.0,110000.0,0.412824441238774,False
270000.0,110000.0,0.41147706286604196,False
275000.0,110000.0,0.4103272675185501,False
280000.0,110000.0,0.4093424572779669,False
285000.0,110000.0,0.4083663482398238,False
290000.0,110000.0,0.4073993339335734,False
295000.0,110000.0,0.40644174657965065,False
300000.0,110000.0,0.4054938638252,False
115000.0,115000.0,0.4739519544908776,False
120000.0,115000.0,0.47155034735071705,False
125000.0,115000.0,0.4694592729757329,False
130000.0,115000.0,0.4675147523461975,False
135000.0,115000.0,0.4655377870654955,False
140000.0,115000.0,0.46354067936419924,False
145000.0,115000.0,0.46153352475733406,False
150000.0,115000.0,0.45943103770986904,False
155000.0,115000.0,0.45698876877390043,False
160000.0,115000.0,0.4545700316195598,False
165000.0,115000.0,0.4521789016907721,False
170000.0,115000.0,0.4498186053491892,False
175000.0,115000.0,0.4474916651858121,False
180000.0,115000.0,0.4452000197733111,False
185000.0,115000.0,0.4428384423938963,False
190000.0,115000.0,0.43959113080006523,False
195000.0,115000.0,0.4364450944873353,False
200000.0,115000.0,0.43339580580963327,False
205000.0,115000.0,0.43057484175195043,False
210000.0,115000.0,0.42783415599559194,False
215000.0,115000.0,0.4251705702038557,False
220000.0,115000.0,0.42305148791298214,False
225000.0,115000.0,0.4216001233557947,False
230000.0,115000.0,0.4201641496163144,False
235000.0,115000.0,0.41874440485690195,False
240000.0,115000.0,0.4173415702937224,False
245000.0,115000.0,0.4159561909410208,False
250000.0,115000.0,0.41458869361077283,False
255000.0,115000.0,0.41323940255304265,False
260000.0,115000.0,0.41190855306421,False
265000.0,115000.0,0.41059630334152575,False
270000.0,115000.0,0.409302744821531,False
275000.0,115000.0,0.4082039704140687,False
280000.0,115000.0,0.4072676873116081,False
285000.0,115000.0,0.40633850944622946,False
290000.0,115000.0,0.4054168965776732,False
295000.0,115000.0,0.4045032439895823,False
300000.0,115000.0,0.40359788938279717,False
120000.0,120000.0,0.46683208082210964,False
125000.0,120000.0,0.46491129471943904,False
130000.0,120000.0,0.46312718204832604,False
135000.0,120000.0,0.46130305906331137,False
140000.0,120000.0,0.45945160046506617,False
145000.0,120000.0,0.457490095519414,False
150000.0,120000.0,0.45517686922403866,False
155000.0,120000.0,0.452875243295106,False
160000.0,120000.0,0.45059068467391467,False
165000.0,120000.0,0.44832761721533754,False
170000.0,120000.0,0.4460895982459185,False
175000.0,120000.0,0.44387946388623123,False
180000.0,120000.0,0.4416994490943945,False
185000.0,120000.0,0.43944542426036204,False
190000.0,120000.0,0.4363078899609008,False
195000.0,120000.0,0.43326640852356635,False
200000.0,120000.0,0.4303167766027816,False
205000.0,120000.0,0.4275899291088556,False
210000.0,120000.0,0.424939139005234,False
215000.0,120000.0,0.4223614742181916,False
220000.0,120000.0,0.4203215313657711,False
225000.0,120000.0,0.418942152054895,False
230000.0,120000.0,0.4175754587394073,False
235000.0,120000.0,0.41622241551207795,False
240000.0,120000.0,0.41488382303220167,False
245000.0,120000.0,0.41356033957586763,False
250000.0,120000.0,0.41225249933888525,False
255000.0,120000.0,0.4109607283745858,False
260000.0,120000.0,0.4096853584914056,False
265000.0,120000.0,0.40842663938712065,False
270000.0,120000.0,0.4071847492562069,False
275000.0,120000.0,0.4061349709176682,False
280000.0,120000.0,0.40524530417629934,False
285000.0,120000.0,0.40436123414612224,False
290000.0,120000.0,0.4034832819559299,False
295000.0,120000.0,0.40261190140491643,False
300000.0,120000.0,0.4017474859909079,False
